0,1,2,3,4,5,6,7,8
-1.1161710300823933,-0.5369726147597269,-1.528223178729432,1.2553029549093673,-0.03689395067175034,-0.2030347247760454,-1.4050819848432918,-1.3806138010903464,-1.3892694199774587
-0.11943794425564266,0.43811754848455325,-0.3503222304684088,-1.0676964175899835,0.3873812339806797,1.5948490271319398,0.06348072412162374,0.026088486406857694,0.0897103007734886
-0.20426629198557897,0.43811754848455325,-0.3503222304684088,1.836052798034205,-2.1582698739339206,1.1453780891549434,0.06348072412162374,0.017071164051106577,-0.21478552408700047
0.43194631598894284,-2.4871529412482873,-0.3503222304684088,-1.0676964175899835,2.1551945033658217,0.6959071511779472,0.5022586066782146,0.45891995948292097,0.7567011552297974
-0.946514334622521,-0.5369726147597269,-0.9392727045989204,1.2553029549093673,-0.03689395067175034,-1.5514475387070341,-1.0468959582664836,-1.0379555515717966,-1.0412741915654713
-0.013402509593222287,-0.5369726147597269,1.4165291919231262,0.09380326865969187,0.033818580103651324,0.6959071511779472,0.17093653209466647,0.19741761116613293,0.19120890906031807
-0.41633716131041953,0.43811754848455325,-0.9392727045989204,-1.0676964175899835,-1.2390069738536489,-0.2030347247760454,-0.18724949448214262,-0.22639653955417843,-0.34528373474149626
-0.8404788999601006,0.43811754848455325,0.8275787177926145,0.09380326865969187,0.5995188263068998,0.24643621320095088,-0.9573494516222809,-0.9026957162355267,-0.8672765773594774
3.570595181996583,0.43811754848455325,1.4165291919231262,0.6745531117845295,-1.1682944430782423,0.24643621320095088,2.77673987544095,2.731285193132251,2.540176700841234
-0.8192718130276166,-0.5369726147597269,-1.528223178729432,1.836052798034205,0.3873812339806797,-0.2030347247760454,-0.8857122463069191,-0.8756437491682734,-0.8382769749918118
-0.9041001607575528,-0.5369726147597269,0.23862824366210283,0.6745531117845295,-0.8854443199766205,-0.6525056627530417,-0.9663041022867009,-0.9477823280142839,-1.0412741915654713
-0.967721421555005,-0.5369726147597269,1.4165291919231262,-1.6484462607148211,0.24595617242987136,-1.5514475387070341,-1.1095785129174245,-1.0830421633505531,-1.070273793933137
-0.7556505522301644,1.4132077117288335,2.005479666053638,0.09380326865969187,1.0237940109593349,-0.2030347247760454,-0.7782564383338764,-0.821539815033765,-0.6932789631534835
-0.20426629198557897,-0.5369726147597269,1.4165291919231262,0.6745531117845295,0.31666870320527807,-1.101976600730038,-0.06188438518025904,-0.03703277008340093,-0.011788307513341527
0.43194631598894284,0.43811754848455325,2.005479666053638,0.6745531117845295,-0.7440192584258072,0.24643621320095088,0.6813516199666192,0.7114049854439571,0.5972033422076373
-0.20426629198557897,1.4132077117288335,0.8275787177926145,0.09380326865969187,-0.39045660454877873,-1.101976600730038,-0.04397508385141898,-0.009980803016147578,-0.06978751224867219
1.5135077495456297,0.43811754848455325,0.8275787177926145,0.6745531117845295,0.8823689494085215,0.24643621320095088,1.4424969264423375,1.3877041621253055,1.5396904191567695
-0.5223725959728397,1.4132077117288335,0.23862824366210283,-1.0676964175899835,-0.7440192584258072,-0.6525056627530417,-0.36634250777054633,-0.316569763111692,-0.41778274066066007
-0.05581668345819044,0.43811754848455325,-0.9392727045989204,-0.4869465744651458,0.528806295531493,1.1453780891549434,0.09929932677930464,0.06215777582986297,0.1477095055088199
2.022477835925247,0.43811754848455325,0.23862824366210283,0.6745531117845295,-0.17831901222256372,0.6959071511779472,1.8185922543479867,1.739379733999607,1.7426876357304297
2.8919684001570936,0.43811754848455325,1.4165291919231262,-1.0676964175899835,0.8116564186331148,-1.101976600730038,2.2842340888978376,2.226315141210177,2.380678887819073
1.6407502711405342,0.43811754848455325,-0.3503222304684088,-1.0676964175899835,-2.4411199970355475,0.24643621320095088,1.7827736516903057,1.7574143787111092,1.3801926061346093
-0.5647867698378078,-0.5369726147597269,0.8275787177926145,-1.0676964175899835,-0.6733067276504054,-0.6525056627530417,-0.4111157610926481,-0.3977256643134537,-0.4757819453959914
0.474360489853911,0.43811754848455325,-0.3503222304684088,1.2553029549093673,0.5995188263068998,0.6959071511779472,0.6097144146512574,0.5671278277519368,0.6697023481268011
-0.7768576391626485,1.4132077117288335,-0.9392727045989204,-0.4869465744651458,0.033818580103651324,1.1453780891549434,-0.8051203903271372,-0.7944878479665117,-0.7947775714403129
0.2410825335965864,1.4132077117288335,-0.9392727045989204,-1.0676964175899835,1.5187817263871717,-0.2030347247760454,0.2873469907321292,0.3507120912139052,0.5102045351046403
-0.20426629198557897,0.43811754848455325,-1.528223178729432,0.09380326865969187,-0.10760648144715702,1.5948490271319398,-0.06188438518025904,-0.10917134892941148,-0.09878711461633785
-1.0313426823524572,-0.5369726147597269,0.23862824366210283,1.2553029549093673,-0.7440192584258072,-0.2030347247760454,-1.1901703688972065,-1.2273193210425741,-1.273271010506796
-0.7132363783651963,-0.5369726147597269,-0.9392727045989204,1.836052798034205,0.5995188263068998,-1.101976600730038,-0.7245285343473554,-0.7043146244089981,-0.6497795596019853
1.6831644450055023,-0.5369726147597269,1.4165291919231262,-0.4869465744651458,-0.8854443199766205,-1.101976600730038,1.6932271450461038,1.6401891880863424,1.5251906179729369
1.0045376631660123,0.43811754848455325,0.8275787177926145,0.6745531117845295,-2.016844812383112,1.5948490271319398,1.218630659831832,1.1712884255872746,0.9016991670681264
